"indice_tiempo","region","ruta_natural","provincia_codigo","provincia_nombre","departamento_partido","localidad","clasificacion","tipo","establecimientos","unidades","habitaciones","plazas"
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Cipolletti","Hotel 4 estrellas","Hoteleros",1,0,39,78
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Cipolletti","Motel","Hoteleros",1,0,42,188
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Contralmirante Cordero","Conjunto de unidades turisticas","Otros colectivos",1,4,0,16
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Complejo turistico","Parahoteleros",1,0,20,68
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Conjunto de unidades turisticas","Otros colectivos",7,28,0,122
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hospedaje","Parahoteleros",9,0,93,335
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hotel 1 estrella","Hoteleros",1,0,41,103
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hotel 2 estrellas","Hoteleros",4,0,85,190
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hotel 3 estrellas","Hoteleros",1,0,31,113
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hotel 4 estrellas","Hoteleros",1,0,39,78
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Hotel sin categorizar","Hoteleros",1,0,14,41
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","General Roca","Residencial","Parahoteleros",1,0,7,17
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Albergue / b&b / hostel","Parahoteleros",2,0,12,63
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Camping","Otros colectivos",1,2,0,0
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Conjunto de unidades turisticas","Otros colectivos",1,8,0,31
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Hospedaje","Parahoteleros",1,0,11,33
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Hotel 1 estrella","Hoteleros",1,0,20,48
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Hotel 3 estrellas","Hoteleros",1,0,9,19
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","General Roca","Villa Regina","Residencial","Parahoteleros",1,0,48,138
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","9 de Julio","Ministro Ramos Mexía","Establecimiento rural","Parahoteleros",1,0,2,84
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","9 de Julio","Sierra Colorada","Hospedaje","Parahoteleros",1,0,5,12
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Comallo","Albergue / b&b / hostel","Parahoteleros",1,0,5,14
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Dina Huapi","Apart hotel","Hoteleros",1,0,40,154
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Dina Huapi","Cabañas / bungalows","Parahoteleros",1,4,0,16
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Dina Huapi","Complejo turistico","Parahoteleros",1,3,12,35
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Dina Huapi","Conjunto de unidades turisticas","Otros colectivos",15,47,0,166
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Paso Flores","Establecimiento rural","Parahoteleros",1,0,18,46
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Pilcaniyeu","Establecimiento rural","Parahoteleros",1,0,3,8
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Villa Llanquín","Camping","Otros colectivos",2,2,0,0
2020,"Patagonia","Ruta de La Estepa","62","Río Negro","Pilcaniyeu","Villa Llanquín","Hosteria","Parahoteleros",1,0,5,20
